ID apteki;Nazwa;Status;Numer zezwolenia;Data wydania zezwolenia;Data cofni_cia zezwolenia;Data wygaszenia zezwolenia;Data uprawomocnienia zezwolenia;Data uprawomocnienia cofni_cia/wygaszenia zezwolenia;Data nadania rygoru natychmiastowej wykonalno_ci dla cofni_cia zezwolenia;Sygnatura sprawy dla cofniecia/wygaszenia zezwolenia;Wojew—dztwo;Powiat;Gmina;Rodzaj ulicy;Ulica;Numer Budynku;Numer Lokalu;Miejscowo__;Kod pocztowy;Poczta;Simc;Terc;Ulic
1173552;PRIMA;aktywna;DNAiH.8520.1.83.2014;2014-06-02;;;2014-06-17;;;;_L_SKIE;Gliwice;Gliwice (gmina miejska);ul.;_wirki i Wigury;60;;Gliwice;44-120;;940000;2466011;26608
1174872;PRIMA;aktywna;54/2014;2014-07-08;;;2014-07-22;;;;WIELKOPOLSKIE;k_pi_ski;K_pno (miasto w gminie miejsko-wiejskiej);ul.;Wroc_awska;2;;K_pno;63-600;K_PNO;936871;3008034;24806
1177075;PRIMA;aktywna;OWIF.8520.1.14.2014;2014-07-14;;;2014-07-29;;;;OPOLSKIE;k_dzierzy_sko-kozielski;K_dzierzyn-Ko_le (gmina miejska);ul.;Franklina Delano Roosevelta;4;;K_dzierzyn-Ko_le;47-200;;965424;1603011;18857
1180425;Prima;aktywna;WIFBY-DT.8520.1.17.2014;2014-11-25;;;2014-12-10;;;;KUJAWSKO-POMORSKIE;Toru_;Toru_ (gmina miejska);ul.;Jurija Gagarina;34B;;Toru_;87-100;;982724;463011;5239
1182295;PRIMA;aktywna;F_-1075/A/2015;2015-01-12;;;2015-01-26;;;;_îDZKIE;wielu_ski;Wielu_ (miasto w gminie miejsko-wiejskiej);ul.;Stanis_awa Staszica;46;;Wielu_;98-300;;976586;1017094;21071
1182968;PRIMA;aktywna;743;2015-01-28;;;2015-02-11;;;;ZACHODNIOPOMORSKIE;_winouj_cie;_winouj_cie (gmina miejska);ul.;Grunwaldzka;21;;_winouj_cie;72-600;_winouj_cie;979722;3263011;6260
1183581;PRIMA;aktywna;WIFG.8520.1.5.2015.ACH;2015-02-26;;;2015-02-12;;;;LUBUSKIE;strzelecko-drezdenecki;Strzelce Kraje_skie (miasto w gminie miejsko-wiejskiej);ul.;Boles_awa Chrobrego;6;;Strzelce Kraje_skie;66-500;;935742;806044;1742
1183641;PRIMA;aktywna;WIFG.8520.1.3.2015.ACH;2015-02-24;;;2015-03-01;;;;LUBUSKIE;Zielona G—ra;Zielona G—ra (gmina miejska);ul.;Zacisze;16;;Zielona G—ra;65-775;Zielona G—ra;988313;862011;
1184486;Prima;aktywna;DNAiH.8520.1.41.2015;2015-03-17;;;2015-04-01;;;;_L_SKIE;Gliwice;Gliwice (gmina miejska);ul.;Pogodna;15;;Gliwice;44-119;;940000;2466011;16900
1185306;PRIMA;aktywna;753;2015-03-26;;;2015-04-09;;;;ZACHODNIOPOMORSKIE;my_liborski;My_lib—rz (miasto w gminie miejsko-wiejskiej);ul.;Bohater—w Warszawy;32;;My_lib—rz;74-300;My_lib—rz;935558;3210044;1679
1185322;PRIMA;aktywna;30/2015;2015-03-18;;;2015-04-01;;;;WIELKOPOLSKIE;Pozna_;Pozna_-Stare Miasto (delegatura);ul.;S_owia_ska;53B;L1;Pozna_;61-664;POZNA_;970224;3064059;20294
1185420;PRIMA;aktywna;WIFG.8520.1.8.2015;2015-04-13;;;2015-04-27;;;;LUBUSKIE;kro_nie_ski;Krosno Odrza_skie (miasto w gminie miejsko-wiejskiej);ul.;Piast—w;10N;;Krosno Odrza_skie;66-600;Krosno  Odrza_skie;988460;802064;16057
1185592;PRIMA;aktywna;F_-907/A/2012;2012-10-17;;;2012-11-01;;;;_îDZKIE;Piotrk—w Trybunalski;Piotrk—w Trybunalski (gmina miejska);ul.;Belzacka;69;;Piotrk—w Trybunalski;97-300;;967430;1062011;
1185809;Prima;aktywna;WIFBY-KK.8520.1.12.2015;2015-04-27;;;2015-05-11;;;;KUJAWSKO-POMORSKIE;Bydgoszcz;Bydgoszcz (gmina miejska);ul.;_w. Maksymiliana Kolbego;38;;Bydgoszcz;85-433;;928363;461011;26681
1187154;Prima;aktywna;WIFBY-DT.8520.1.5.2015;2015-05-26;;;2015-06-09;;;;KUJAWSKO-POMORSKIE;che_mi_ski;Che_mno (gmina miejska);ul.;_unawska;1;;Che_mno;86-200;;983066;404011;11777
1188613;Prima;aktywna;WIFBY-KK.8520.1.11.2015;2015-06-29;;;2015-07-14;;;;KUJAWSKO-POMORSKIE;inowroc_awski;Kruszwica (miasto w gminie miejsko-wiejskiej);ul.;Zamkowa;3;;Kruszwica;88-150;Kruszwica;929380;407064;25547
1190351;PRIMA;aktywna;871/2015;2015-05-15;;;2015-05-15;;;;POMORSKIE;wejherowski;Rumia (gmina miejska);ul.;marsz. J—zefa Pi_sudskiego;48 A;;Rumia;84-230;;934694;2215021;16274
1197904;PRIMA;aktywna;WIF.WA.II.8520.4.125.2015.DB;2015-11-05;;;2015-11-24;;;;MAZOWIECKIE;Warszawa;Ursyn—w (dzielnica);ul.;Belgradzka;52;54;Warszawa;02-793;Warszawa;988833;1465138;980
1199699;PRIMA;aktywna;FAKR-I.8520.1.176.2015;2015-12-15;;;2015-12-15;;;;MA_OPOLSKIE;boche_ski;Bochnia (gmina miejska);ul.;Krakowska;26;;Bochnia;32-700;Bochnia;981682;1201011;9796
1201128;Prima;aktywna;WIFBY-KK.8520.1.30.2015;2016-01-20;;;2016-02-03;;;;KUJAWSKO-POMORSKIE;Bydgoszcz;Bydgoszcz (gmina miejska);ul.;W_adys_awa Broniewskiego;8;;Bydgoszcz;85-316;;928363;461011;2125
1203059;Prima;aktywna;DNA.8520.1.29.2016;2016-03-11;;;;;;;_L_SKIE;Katowice;Katowice (gmina miejska);ul.;U_a_ska;8;;Katowice;40-887;;937474;2469011;23345
1203515;Prima;aktywna;WIFBY-DT.8520.1.4.2016;2016-03-23;;;2016-04-07;;;;KUJAWSKO-POMORSKIE;golubsko-dobrzy_ski;Radomin (gmina wiejska);;;10;;Radomin;87-404;Radomin;848546;405052;
1205106;PRIMA;aktywna;WIF-WR-I.8520.1.20.2016;2016-05-10;;;2016-05-10;;;;DOLNO_L_SKIE;_widnicki;_widnica (gmina miejska);ul.;Rolnicza;1;lokal 22;_widnica;58-100;_widnica;984657;219011;18821
1205426;PRIMA;aktywna;36/2016;2016-05-18;;;;;;;WIELKOPOLSKIE;_remski;_rem (miasto w gminie miejsko-wiejskiej);ul.;Kolejowa;1A;;_rem;63-100;_REM;971560;3026044;8828
1205670;Prima;aktywna;956/2016;2016-05-25;;;2016-06-08;;;;POMORSKIE;cz_uchowski;Cz_uch—w (gmina miejska);ul.;Jana D_ugosza;11;;Cz_uch—w;77-300;;977321;2203011;
1206181;PRIMA;aktywna;DNA.8520.1.62.2016;2016-06-06;;;2016-06-21;;;;_L_SKIE;Cz_stochowa;Cz_stochowa;;al. Aleja Armii Krajowej;64;;Cz_stochowa;42-200;Cz_stochowa;;;
1207060;PRIMA;aktywna;54/2016;2016-07-07;;;2016-07-21;;;;WIELKOPOLSKIE;Konin;Konin (gmina miejska);ul.;Henryka Wieniawskiego;9;;Konin;62-510;Konin;948667;3062011;24123
1207330;PRIMA;aktywna;57/2016;2016-07-13;;;;;;;WIELKOPOLSKIE;pozna_ski;Buk (miasto w gminie miejsko-wiejskiej);ul.;Dworcowa;52;;Buk;64-320;BUK;970520;3021034;4434
1207476;PRIMA;aktywna;59/25016;2016-07-15;;;;;;;WIELKOPOLSKIE;_redzki;_roda Wielkopolska (miasto w gminie miejsko-wiejskiej);ul.;20 Pa_dziernika;15;;_roda Wielkopolska;63-000;_RODA WIELKOPOLSKA;971614;3025044;15892
1207484;PRIMA;aktywna;60/2016;2016-07-15;;;;;;;WIELKOPOLSKIE;wrzesi_ski;Wrze_nia (miasto w gminie miejsko-wiejskiej);ul.;Ignacego Paderewskiego;52;;Wrze_nia;62-300;Wrze_nia;971637;3030054;15529
1207897;PRIMA;aktywna;65/2016;2016-07-29;;;;;;;WIELKOPOLSKIE;gnie_nie_ski;Witkowo (miasto w gminie miejsko-wiejskiej);ul.;Jana Paw_a II;1A;;Witkowo;62-230;WITKOWO;949388;3003104;7123
1207938;PRIMA;aktywna;62/2016;2016-07-28;;;2016-08-12;;;;WIELKOPOLSKIE;ostrzeszowski;Ostrzesz—w (miasto w gminie miejsko-wiejskiej);ul.;Piastowska;1;;Ostrzesz—w;63-500;OSTRZESZîW;937250;3018074;16046
1209408;PRIMA;aktywna;DNA.8520.1.125.2016;2016-09-16;;;2016-10-01;;;;_L_SKIE;Gliwice;Gliwice;;ul. Dworcowa;42;;Gliwice;44-100;Gliwice;;;
1170887;PRESTIGE NUMER 1;aktywna;WIF.WA.II.8520.4.41.2014.DB;2014-04-15;;;2014-04-30;;;;MAZOWIECKIE;piaseczy_ski;Piaseczno (miasto);ul.;Kazimierza Jarz_bka;26;221;Piaseczno;05-500;Piaseczno;921438;1418044;32097
1043931;PRABABKA;aktywna;WIF.PO.A-8240.0PA/11/2007;2007-12-31;;;2008-01-15;;;;wielkopolskie;pozna_ski;Mosina;ul.;BABKI;4C;;BABKI;61-160;;;;
1139958;P—_nocna;aktywna;FAA.3687/A/91;1991-07-29;;;1991-07-29;;;;zachodniopomorskie;Koszalin;Koszalin;ul.;Tatarkiewicza;2;;Koszalin;75-351;;949448;3261011;22710
1170381;Pozna_ska od zawsze;aktywna;WIFG.8520.1.1.2014.ACH;2014-04-07;;;2014-04-23;;;;LUBUSKIE;kro_nie_ski;Krosno Odrza_skie (miasto w gminie miejsko-wiejskiej);ul.;Pozna_ska;19;;Krosno Odrza_skie;66-600;Krosno Odrza_skie;988460;802064;
1180128;Poziomkowa;aktywna;DNAiH.8520.1.213.2014;2014-11-18;;;2014-12-04;;;;_L_SKIE;Cz_stochowa;Cz_stochowa (gmina miejska);ul.;Zapolskiej;7;;Cz_stochowa;42-200;;930868;2464011;25631
1102300;Poziomka;aktywna;WIFB.8530.1.1.2012;2012-04-27;;;2012-05-11;;;;kujawsko-pomorskie;_wiecki;_wiekatowo;ul.;Tucholska;23;;_wiekatowo;86-182;;98016;414102;23116
1201391;Poziomka;aktywna;1/2016;2016-01-25;;;;;;;POMORSKIE;chojnicki;Czersk (obszar wiejski w gminie miejsko-wiejskiej);ul.;Chojnicka;21 a;;__g;89-652;;83032;2202045;2826
1067992;POWSTA_CîW _L_SKICH;aktywna;FAO-FAA/5004/A/92/98;1999-07-05;;;1999-07-05;;;;_l_skie;Ruda _l_ska;Ruda _l_ska;;ZIELI_SKIEGO;10;;RUDA _L_SKA;41-704;;942630;2472011;26066
1196966;Powiatowy ZOZ w Piotrkowie Trybunalskim;aktywna;F_;2000-01-01;;;2000-01-01;;;;_îDZKIE;Piotrk—w Trybunalski;Piotrk—w Trybunalski (gmina miejska);ul.;Franklina Roosevelta;3;;Piotrk—w Trybunalski;97-300;;967430;1062011;18855
1073821;POWIATOWY ZESPî_ ZAK_ADîW OPIEKI ZDROWOTNEJ;aktywna;_LWIF.KA-4400-01/08;2008-02-22;;;2008-02-22;;;;_l_skie;b_dzi_ski;B_dzin;;MA_ACHOWSKIEGO;12;;B_DZIN;42-500;;937899;2401011;12130
1191530;POWIATOWY SZPITAL POMOCY MALTA_SKIEJ pw. b_. Gerarda Fundacji Polskich Kawaler—w Malta_skich w Warszawie Pomoc Malta_ska Oddzia_ w Barczewie;aktywna;WIFOL.8540.1.2015;2015-08-04;;;2015-08-04;;;;WARMI_SKO-MAZURSKIE;olszty_ski;Barczewo (miasto w gminie miejsko-wiejskiej);ul.;Niepodleg_o_ci;9;;Barczewo;11-010;Barczewo;964577;2814014;14203
1184818;Powiatowe Centrum Zdrowia Sp. z o.o. Szpital Powiatowy;aktywna;WIF-WR-I.8540.1.9.2014;2015-03-25;;;2015-03-25;;;;DOLNO_L_SKIE;lw—wecki;Lw—wek _l_ski (miasto w gminie miejsko-wiejskiej);ul.;Ko_cielna;21;;Lw—wek _l_ski;59-600;Lw—wek _l_ski;936227;212034;9546
1160995;Powiatowe Centrum Medyczne w Wo_owie Sp—_ka z ograniczon_ odpowiedzialno_ci_-Szpital;aktywna;;;;;;;;;dolno_l_skie;wo_owski;Wo_—w;al.;Aleje Jerozolimskie;26;;Brzeg Dolny;56-120;;;;
1197045;Powiatowe Centrum Medyczne Sp—_ka z ograniczon_ odpowiedzialno_ci_ NZOZ Szpital Powiatowy;aktywna;F_;2000-01-01;;;2000-01-01;;;;_îDZKIE;wieruszowski;Wierusz—w (miasto w gminie miejsko-wiejskiej);ul.;Warszawska;104;;Wierusz—w;98-400;;937400;1018074;
1167617;PORTOWA;aktywna;3370;1991-05-27;;;;;;;ZACHODNIOPOMORSKIE;Szczecin;Szczecin (gmina miejska);ul.;Energetyk—w;2;;Szczecin;70-656;Szczecin;977976;3262011;4805
1180505;Poradnia Zdrowia Rodziny LIFE;aktywna;FAKR-I.8540.25.2014;2014-11-26;;;2014-11-26;;;;MA_OPOLSKIE;wielicki;Niepo_omice (miasto w gminie miejsko-wiejskiej);pl.;Zwyci_stwa;6;;Niepo_omice;32-005;;951675;1219044;26325
1084265;PORADA;aktywna;WIF.WA.4100/12/06;2006-02-14;;;2006-03-03;;;;MAZOWIECKIE;Warszawa;Wawer (dzielnica);ul.;Korkowa;96;;Warszawa;04-519;Warszawa;988840;1465148;9359
1110990;PONIK;aktywna;731/2012;2012-10-08;;;2012-10-08;;;;pomorskie;tczewski;Tczew;ul.;D_browskiego;11;;Tczew;83-110;;934903;2214011;3673
1179360;PONIK;aktywna;839/2014;2014-10-01;;;2014-10-01;;;;POMORSKIE;starogardzki;Starogard Gda_ski (gmina miejska);ul.;Skarszewska;4B;;Starogard Gda_ski;83-200;;934837;2213031;20016
1033668;Pomorski;aktywna;GIF-PR-021-PA-19/2000;2000-05-16;;;2000-05-16;;;;POMORSKIE;cz_uchowski;Rzeczenica (gmina wiejska);ul.;Przechlewska;19;;Rzeczenica;77-304;;750184;2203072;17633
1013417;Pomorska;aktywna;FALD-383/A/99;1999-12-31;;;2000-01-14;;;;_îDZKIE;_—d_;_—d_-Widzew;ul.;Pomorska;96;;_—d_;91-402;;958453;106106;17088
1101285;Pomorska;aktywna;WIF.BY.4010-334/1/Z-13/06;2006-04-27;;;2006-05-11;;;;kujawsko-pomorskie;_wiecki;Je_ewo;ul.;Wiatrakowa;2;;Je_ewo;86-131;;87372;414042;23974
1126030;Pomorska;aktywna;129;1999-04-27;;;1999-04-27;;;;zachodniopomorskie;drawski;Z_ocieniec;ul.;Wyzwolenia;2;;Z_ocieniec;78-520;;950374;3203064;25133
1127743;POMORSKA;aktywna;WIIF.WR.I-9211/7/Konc./198/99;1999-02-23;;;1999-02-23;;;;dolno_l_skie;Wroc_aw;Wroc_aw;ul.;Pomorska;25;;Wroc_aw;50-216;;986952;264069;17088
1147923;Pomorska;aktywna;FAA/3803/A/279/95;1995-02-09;;;1995-02-09;;;;zachodniopomorskie;ko_obrzeski;Ko_obrzeg;ul.;Wary_skiego;5;;Ko_obrzeg;78-100;;950026;3208011;23707
1152195;POMORSKA;aktywna;5249;2002-06-26;;;2002-06-26;;;;ZACHODNIOPOMORSKIE;Szczecin;Szczecin (gmina miejska);ul.;Stanis_awa Ignacego Witkiewicza;64;1;Szczecin;71-125;Szczecin;977976;3262011;24438
1045049;POMARA_CZOWA 2;aktywna;18/2012;2012-03-21;;;2012-03-21;;;;WIELKOPOLSKIE;nowotomyski;Nowy Tomy_l (miasto w gminie miejsko-wiejskiej);ul.;Zb_szy_ska;9;;Nowy Tomy_l;64-300;NOWY TOMY_L;971175;3015044;25888
1046248;POMARA_CZOWA;aktywna;WIF.PO.A-82400/42/2009;2009-09-24;;;2009-09-24;;;;WIELKOPOLSKIE;nowotomyski;Nowy Tomy_l (miasto w gminie miejsko-wiejskiej);os.;Stefana Batorego;52C;;Nowy Tomy_l;64-300;NOWY TOMY_L;971175;3015044;889
1129154;POMARA_CZOWA;aktywna;WIIF.WR-I-8240/64/zezw./68/05;2005-11-02;;;2005-11-02;;;;dolno_l_skie;Wroc_aw;Wroc_aw;ul.;Jab_eczna;27/29;;Wroc_aw;50-539;;986544;264039;6961
1146546;Pomara_czowa;aktywna;FARZ.DA.8520.1552.2012;2012-04-13;;;2012-04-13;;;;podkarpackie;rzeszowski;Rzesz—w;ul.;Leska;2;;Rzesz—w;35-959;;;;
1095418;PO_UDNIE II;aktywna;WIF.WA.4100/41/06;2006-05-15;;;2006-05-30;;;;mazowieckie;Radom;Radom;ul.;Policka;2;7 i 8;Radom;26-612;;972750;1463011;16992
1095140;PO_UDNIE;aktywna;FAA/1179/A/90;1990-07-04;;;1990-07-19;;;;MAZOWIECKIE;Radom;Radom (gmina miejska);ul.;Czarnoleska;21;;Radom;26-600;Radom;972750;1463011;3296
1067142;POLVITA;aktywna;FAKA/0447/98;1998-02-02;;;1998-02-02;;;;_l_skie;gliwicki;Pyskowice;;ARMII KRAJOWEJ;28;;PYSKOWICE;44-120;;942417;2405021;432
1203912;Polsko-Ameryka_skie Kliniki Serca: I Oddzia_ Kardiologiczno-Angiologiczny;aktywna;DNA.8540.1.3.2016;2016-03-23;;;2016-04-07;;;;_L_SKIE;cieszy_ski;Ustro_ (gmina miejska);ul.;Sanatoryjna;7;AHP;Ustro_;43-450;Ustro_;926677;2403021;19488
1057063;Polsko-Ameryka_skie Kliniki Serca X Oddzia_ Kardiologii Inwazyjnej, Elektrofizjologii i Elektrostymulacji;aktywna;_lWIF.KA.8544.26.2012;2012-04-11;;;;;;;_L_SKIE;Tychy;Tychy (gmina miejska);ul.;Edukacji;102;;Tychy;43-100;;944534;2477011;4731
1136433;Polsko-Ameryka_skie Kliniki Serca Sudeckie Centrum Kardiologiczno-Angiologiczne;aktywna;WIF-WR-I.8540.26.2013;2013-05-10;;;2013-05-10;;;;dolno_l_skie;k_odzki;Polanica-Zdr—j;ul.;Jana Paw_a II;2;;Polanica Zdr—j;57-320;;;;
1057058;Polsko-Ameryka_skie Kliniki Serca III Oddzia_ Kardiologii Inwazyjnej, Angiologii i Elektrokardiologii;aktywna;_lWIF.KA.8544.25.2012;2012-04-10;;;;;;;_L_SKIE;D_browa G—rnicza;D_browa G—rnicza (gmina miejska);ul.;Szpitalna;13;;D_browa G—rnicza;41-300;;939473;2465011;22073
1181196;Polsko-Ameryka_skie Kliniki Serca II Oddzia_ Kardiologiczny;aktywna;DNAiH.8540.46.2014;2014-12-11;;;2014-12-25;;;;_L_SKIE;Bielsko-Bia_a;Bielsko-Bia_a (gmina miejska);al.;Armii Krajowej;101;blok K/L;Bielsko-Bia_a;43-316;Bielsko-Bia_a;923584;2461011;428
1001310;Polsko-Ameryka_skie Kliniki Serca Centrum Kardiologiczno-Angiologiczne im. Dr. Wadiusza Kiesza w Starachowicach;aktywna;8540.1.2012;2012-05-14;;;2012-05-15;;;;_wi_tokrzyskie;starachowicki;Starachowice;ul.;Radomska;70 d;;Starachowice;27-200;Starachowice;947930;2611011;18316
1110259;Polsko-Ameryka_skich Klinik Serca IV Oddzia_u Kardiologii Inwazyjnej, Elektrostymulacji i Angiologii w K_dzierzynie-Ko_lu;aktywna;OWIF.8540.1.6.2012;2012-04-13;;;2012-04-27;;;;opolskie;k_dzierzy_sko-kozielski;K_dzierzyn-Ko_le;ul.;Roosevelta;2;;K_dzierzyn-Ko_le;47-200;;965424;1603011;18857
1160972;Polskie Centrum Zdrowia w _rodzie _l_skiej;aktywna;;;;;;;;;dolno_l_skie;_redzki;_roda _l_ska;ul.;Kolejowa;16;;_roda _l_ska;55-300;;987348;218044;8828
1170651;Polskie Centrum Zdrowia OT Wroc_aw-_r—dmie_cie Szpital Specjalistyczny z O_rodkiem Bada_ Klinicznych;aktywna;WIF-WR-I.8540.1.2.2014;2014-03-04;;;;;;;DOLNO_L_SKIE;Wroc_aw;Wroc_aw-_r—dmie_cie (delegatura);ul.;Henryka Sienkiewicza;58-60;;Wroc_aw;50-349;Wroc_aw;986952;264069;19834
1160914;Polskie Centrum Zdrowia OT G—ra _l_ska Szpital Specjalistyczny z O_rodkiem Bada_ Klinicznych;aktywna;;;;;;;;;dolno_l_skie;g—rowski;G—ra;ul.;Hirszfelda;8;;G—ra;56-200;;954449;204014;6667
1181854;Polskie Centrum Zdrowia Instytut Medyczny  OT Zi_bice Szpital Specjalistyczny z O_rodkiem Bada_ Klinicznych w Zi_bicach Polskie Centrum Zdrowia OT Zi_bice Szpital D_ugoterminowy w Zi_bicach;aktywna;WIF-WR-I.8540.12.2013;2014-12-02;;;2014-12-19;;;;DOLNO_L_SKIE;z_bkowicki;Zi_bice (miasto w gminie miejsko-wiejskiej);ul.;Kolejowa;29;;Zi_bice;57-220;;984700;224064;8828
1000624;POLSKIE APTEKI;aktywna;KI/59/A/95;1995-10-12;;;1995-10-26;;;;_wi_tokrzyskie;starachowicki;Starachowice;ul.;Lipowa;50;;STARACHOWICE;27-200;;947930;2611011;11139
1178164;POLSKIE APTEKI;aktywna;WIF-KI-WSN.8520.1.25.2014.;2014-09-29;;;2014-10-13;;;;_WI_TOKRZYSKIE;starachowicki;Starachowice (gmina miejska);ul.;Miodowa;10;;Starachowice;27-200;Starachowice;947930;2611011;12991
1112785;Polski Zwi_zek Niewidomych Centrum Edukacyjno-Leczniczo-Rehabilitacyjne dla Dzieci i M_odzie_y;aktywna;_lWIF.KA.8544.77.2012;2013-01-11;;;2013-01-26;;;;_l_skie;pszczy_ski;Pszczyna;ul.;Aleksandra Zawadzkiego;128;;Rudo_towice;43-229;;;;
1201807;POLSKA APTEKA CEFARMED NR 2;aktywna;WIF-WR-I.8520.1.98.2015;2016-02-04;;;2016-02-04;;;;DOLNO_L_SKIE;Wroc_aw;Wroc_aw-_r—dmie_cie (delegatura);ul.;Henryka Sienkiewicza;58-60;;Wroc_aw;50-349;Wroc_aw;986952;264069;19834
1201792;POLSKA APTEKA CEFARMED NR 1;aktywna;WIF-WR-I.8520.1.99.2015;2016-02-04;;;2016-02-04;;;;DOLNO_L_SKIE;Wroc_aw;Wroc_aw-Fabryczna (delegatura);ul.;Legnicka;61;;Wroc_aw;54-203;Wroc_aw;986290;264029;10780
1031276;Polska;aktywna;432/2007;2007-03-29;;;2007-03-29;;;;pomorskie;Gda_sk;;ul.;Wejhera;25;;Gda_sk;80-346;;;;
1031360;Polska;aktywna;440/2007;2007-04-27;;;2007-04-27;;;;pomorskie;wejherowski;Rumia;ul.;Derdowskiego;21;;Rumia;84-230;;934694;2215021;3767
1032469;Polska;aktywna;588/2009;2009-11-23;;;2009-11-23;;;;pomorskie;Gda_sk;;al.;Jana Paw_a II;6D;1 do 5;Gda_sk;80-462;;;;
1033226;Polska;aktywna;677/2011;2011-09-20;;;2011-09-20;;;;pomorskie;Gda_sk;Gda_sk;ul.;Dragana;15D;;Gda_sk;80-807;;933016;2261011;4158
1083647;POLSKA;aktywna;WIF.Z-113/2001;2001-10-08;;;2001-10-24;;;;MAZOWIECKIE;Warszawa;Praga-Po_udnie (dzielnica);ul.;Janusza Meissnera;1/3;;Warszawa;03-982;Warszawa;918838;1465078;12589
1086833;POLSKA;aktywna;WIF.WA.4100/101/10;2010-10-25;;;2010-11-10;;;;MAZOWIECKIE;Warszawa;W_ochy (dzielnica);ul.;Ry_owa;44;314;Warszawa;02-495;Warszawa;988862;1465178;19309
1144660;Polska;aktywna;FARZ.420/939/06;2006-09-28;;;2006-09-28;;;;podkarpackie;kolbuszowski;Majdan Kr—lewski;pl.;Rynek;35;4;Majdan Kr—lewski;36-110;;799405;1806032;19252
1146804;Polska;aktywna;FARZ.420/903/06;2006-04-27;;;2006-04-27;;;;podkarpackie;rzeszowski;Rzesz—w;ul.;Rejtana;29A;;Rzesz—w;35-326;;;;
1021485;POLONIA;aktywna;FABI-A/19/98;1998-08-24;;;1998-08-24;;;;PODLASKIE;Bia_ystok;Bia_ystok (gmina miejska);ul.;Warszawska;81;;Bia_ystok;15-201;Bia_ystok;922410;2061011;23682
1022249;POLONIA;aktywna;PWIF-A/35/01;2001-10-23;;;2001-10-23;;;;PODLASKIE;Bia_ystok;Bia_ystok (gmina miejska);ul.;Sienkiewicza;49;;Bia_ystok;15-002;Bia_ystok;922410;2061011;19830
1087429;POLONIA;aktywna;FAA.3908/A/91;1991-08-26;;;1991-09-10;;;;MAZOWIECKIE;Warszawa;_r—dmie_cie (dzielnica);al.;Aleje Jerozolimskie;113/115;;Warszawa;00-508;Warszawa;919810;1465108;45207
1101155;Polonez;aktywna;WIF.BY.4010-310/1/Z-18/05;2005-05-04;;;2005-05-18;;;;kujawsko-pomorskie;Bydgoszcz;Bydgoszcz;ul.;Marii Sk_odowskiej - Curie;31;;Bydgoszcz;85-733;;;;
1146682;Polonez;aktywna;FARZ.420/796/05;2005-02-10;;;2005-02-10;;;;podkarpackie;rzeszowski;Rzesz—w;ul.;Pi_sudskiego;22;;Rzesz—w;35-959;;;;
1149710;POLONEZ;aktywna;WIFG/8250/16/05;2005-06-02;;;2005-06-02;;;;lubuskie;Gorz—w Wielkopolski;Gorz—w Wielkopolski;ul.;B.Chrobrego;1;;Gorz—w Wielkopolski;66-400;;;;
1175639;POLO - APTEKA;aktywna;30/2014;2014-04-17;;;2014-05-01;;;;WIELKOPOLSKIE;w_growiecki;Skoki (miasto w gminie miejsko-wiejskiej);ul.;W_growiecka;4B;;Skoki;62-085;SKOKI;971459;3028054;23792
1211187;POLNA;aktywna;WIF.WA.II.8520.2.105.2016.DB;2016-11-04;;;2016-11-23;;;;MAZOWIECKIE;piaseczy_ski;Lesznowola;ul.;Polna;1;;W—lka Kosowska;05-552;W—lka Kosowska;5084;141803;17011
1132832;POLKOWICKA;aktywna;WIIF.WR.I-4000/66/zezw./75/07;2007-05-28;;;2007-05-28;;;;dolno_l_skie;polkowicki;Polkowice;ul.;3 Maja;16b;;Polkowice;59-101;;;;
1056877;POLIS CLINIC Prywatna Opieka Lekarska Specjalistyczna Sp. z o.o.;aktywna;_lWIF.KA.8540.4.2011;2011-11-15;;;;;;;_l_skie;Katowice;Katowice;;1 Maja;88;;Katowice;40-240;;;;
1058165;POLFARM;aktywna;_LWIF.KA-4100-66/08;2008-04-22;;;2008-04-22;;;;_l_skie;bielski;Bielsko-Bia_a;;ORZESZKOWEJ;42 B;;BIELSKO-BIA_A;43-316;;;;
1129483;POLESKA;aktywna;WIIF.WR.I-4000/58/zezw./41/07;2007-04-12;;;2007-04-12;;;;dolno_l_skie;Wroc_aw;Wroc_aw;ul.;Kie_czowska;51d;1;Wroc_aw;51-315;;986745;264049;8387
1175797;POLAN;aktywna;17/2014;2014-02-25;;;2014-03-11;;;;WIELKOPOLSKIE;Pozna_;Pozna_-Nowe Miasto (delegatura);os.;Polan;100;;Pozna_;61-253;POZNA_;969770;3064049;16966
1069106;POGO_SKA;aktywna;_LWIF.KA-4100-88/06;2007-07-02;;;2007-07-02;;;;_l_skie;Sosnowiec;Sosnowiec;;GROTA ROWECKIEGO;36A;;SOSNOWIEC;41-200;;;;
1089938;POGODNA MGR FARM. AGNIESZKA MALINOWSKA;aktywna;WIF.WA.4100/31/09;2009-05-04;;;2009-05-21;;;;MAZOWIECKIE;legionowski;Jab_onna (gmina wiejska);ul.;Partyzant—w;9;;Chotom—w;05-123;Legionowo;2973;1408022;15733
1115368;POGODNA APTEKA;aktywna;FAPO.B.8520.1.10.2013;2013-05-14;;;2013-05-14;;;;PODLASKIE;Bia_ystok;Bia_ystok (gmina miejska);ul.;Pogodna;11A;2;Bia_ystok;15-354;Bia_ystok;922410;2061011;16900
